"","male","union_both","party_close"
"59582",0,NA,0.5
"59583",0,1,1
"59584",1,1,NA
"59585",0,1,0.5
"59586",0,1,0.5
"59587",1,1,NA
"59588",1,1,NA
"59589",0,1,NA
"59590",0,0,0.5
"59591",0,1,0.5
"59592",0,1,0.5
"59593",0,0,0
"59594",1,1,0
"59595",1,0,0.5
"59596",0,0,0.5
"59597",1,1,1
"59598",0,1,NA
"59599",1,1,0.5
"59600",1,0,0.5
"59601",0,1,0.5
"59602",1,0,NA
"59603",1,0,0.5
"59604",1,1,0.5
"59605",1,0,NA
"59606",1,0,0.5
"59607",1,0,0.5
"59608",1,0,1
"59609",1,0,0.5
"59610",1,1,NA
"59611",1,0,NA
"59612",1,1,0.5
"59613",1,0,0.5
"59614",1,1,NA
"59615",1,0,0.5
"59616",1,0,0
"59617",0,0,NA
"59618",0,0,0.5
"59619",0,1,0.5
"59620",0,0,NA
"59621",0,1,0.5
"59622",0,0,NA
"59623",0,1,0.5
"59624",0,0,0.5
"59625",1,1,0.5
"59626",1,1,0
"59627",1,1,0.5
"59628",1,0,NA
"59629",1,1,0.5
"59630",1,0,0.5
"59631",1,0,0.5
"59632",1,1,NA
"59633",1,0,0.5
"59634",1,1,0
"59635",1,0,1
"59636",0,1,0.5
"59637",1,0,0.5
"59638",1,0,0
"59639",1,0,0
"59640",1,0,0.5
"59641",1,0,0.5
"59642",1,0,0
"59643",0,0,0.5
"59644",1,0,0.5
"59645",0,0,NA
"59646",0,0,0
"59647",1,1,NA
"59648",0,1,NA
"59649",0,0,0
"59650",0,0,0.5
"59651",1,0,0.5
"59652",0,1,NA
"59653",0,0,NA
"59654",0,0,NA
"59655",0,0,0.5
"59656",0,0,NA
"59657",1,1,NA
"59658",0,0,1
"59659",0,0,0.5
"59660",0,1,NA
"59661",0,1,NA
"59662",0,0,0.5
"59663",1,0,0.5
"59664",1,1,1
"59665",1,0,0
"59666",1,0,0.5
"59667",1,0,0.5
"59668",1,0,NA
"59669",1,0,0.5
"59670",1,0,1
"59671",1,0,0.5
"59672",1,0,0
"59673",1,0,0.5
"59674",1,0,0.5
"59675",1,0,NA
"59676",1,0,0.5
"59677",1,0,0.5
"59678",1,0,NA
"59679",1,0,0.5
"59680",1,0,0
"59681",1,1,0.5
"59682",0,0,1
"59683",1,1,0
"59684",1,0,1
"59685",1,0,NA
"59686",1,0,NA
"59687",1,1,0.5
"59688",0,0,0.5
"59689",1,1,0.5
"59690",0,1,1
"59691",1,0,NA
"59692",1,0,0.5
"59693",1,0,0.5
"59694",0,0,NA
"59695",0,0,0.5
"59696",0,0,NA
"59697",0,1,NA
"59698",1,0,NA
"59699",1,0,0.5
"59700",1,0,0
"59701",1,0,0.5
"59702",1,0,0.5
"59703",0,NA,NA
"59704",1,0,0.5
"59705",1,0,NA
"59706",1,0,0.5
"59707",1,0,0.5
"59708",1,0,0.5
"59709",1,1,NA
"59710",1,0,NA
"59711",1,0,0.5
"59712",0,0,NA
"59713",1,0,0
"59714",1,0,NA
"59715",1,0,0
"59716",1,1,0.5
"59717",1,0,NA
"59718",0,0,0.5
"59719",1,0,0
"59720",1,1,0.5
"59721",0,0,1
"59722",0,0,0.5
"59723",0,1,0.5
"59724",1,0,0.5
"59725",0,0,1
"59726",0,0,1
"59727",1,0,NA
"59728",1,0,0.5
"59729",0,0,0.5
"59730",1,0,0.5
"59731",0,0,0.5
"59732",1,1,0.5
"59733",1,0,1
"59734",NA,NA,NA
"59735",1,NA,NA
"59736",1,0,NA
"59737",1,NA,NA
"59738",1,0,1
"59739",1,1,0.5
"59740",1,NA,NA
"59741",1,NA,NA
"59742",1,NA,NA
"59743",0,NA,NA
"59744",0,NA,NA
"59745",1,NA,NA
"59746",0,NA,NA
"59747",1,NA,NA
"59748",1,NA,NA
"59749",1,0,1
"59750",1,NA,NA
"59751",1,NA,NA
"59752",0,NA,NA
"59753",0,0,0.5
"59754",1,0,NA
"59755",0,0,0.5
"59756",0,NA,NA
"59757",0,NA,NA
"59758",0,0,0.5
"59759",1,NA,NA
"59760",1,0,NA
"59761",0,NA,NA
"59762",0,NA,NA
"59763",1,NA,NA
"59764",1,NA,NA
"59765",1,NA,NA
"59766",1,NA,NA
"59767",1,NA,NA
"59768",1,NA,NA
"59769",0,NA,NA
"59770",1,NA,NA
"59771",1,0,0.5
"59772",1,NA,NA
"59773",0,NA,NA
"59774",0,NA,NA
"59775",0,NA,NA
"59776",1,NA,NA
"59777",1,0,0.5
"59778",0,NA,NA
"59779",0,NA,NA
"59780",0,NA,NA
"59781",1,NA,NA
"59782",1,NA,NA
"59783",0,NA,NA
"59784",1,1,0.5
"59785",1,NA,NA
"59786",0,0,1
"59787",1,NA,NA
"59788",0,NA,NA
"59789",1,0,0.5
"59790",1,0,1
"59791",1,0,0.5
"59792",1,NA,NA
"59793",0,NA,NA
"59794",1,NA,NA
"59795",1,NA,NA
"59796",1,NA,NA
"59797",1,0,NA
"59798",0,NA,NA
"59799",1,NA,NA
"59800",1,NA,NA
"59801",1,0,NA
"59802",1,0,0.5
"59803",0,0,NA
"59804",1,NA,NA
"59805",1,0,0.5
"59806",0,NA,NA
"59807",0,0,NA
"59808",1,NA,NA
"59809",0,0,0
"59810",0,NA,NA
"59811",0,NA,NA
"59812",0,NA,NA
"59813",1,NA,NA
"59814",1,0,0.5
"59815",0,NA,NA
"59816",1,NA,NA
"59817",0,0,0.5
"59818",0,NA,NA
"59819",0,NA,NA
"59820",1,0,0.5
"59821",1,0,1
"59822",1,0,0.5
"59823",1,NA,NA
"59824",1,NA,NA
"59825",1,NA,NA
"59826",1,NA,NA
"59827",1,0,0.5
"59828",0,NA,NA
"59829",0,0,0.5
"59830",0,0,1
"59831",0,NA,NA
"59832",0,0,0.5
"59833",1,NA,NA
"59834",0,NA,NA
"59835",1,NA,NA
"59836",1,0,0.5
"59837",1,NA,NA
"59838",1,0,0.5
"59839",1,NA,NA
"59840",1,1,0.5
"59841",0,NA,NA
"59842",0,NA,NA
"59843",0,NA,NA
"59844",1,NA,NA
"59845",1,0,0.5
"59846",0,0,0.5
"59847",0,0,0.5
"59848",1,NA,NA
"59849",0,NA,NA
"59850",1,NA,NA
"59851",0,NA,NA
"59852",1,NA,NA
"59853",1,NA,NA
"59854",1,1,NA
"59855",0,NA,NA
"59856",1,0,0.5
"59857",0,NA,NA
"59858",0,NA,NA
"59859",1,NA,NA
"59860",0,NA,NA
"59861",1,NA,NA
"59862",1,0,0.5
"59863",1,0,0.5
"59864",1,NA,NA
"59865",1,NA,NA
"59866",1,NA,NA
"59867",0,0,1
"59868",1,NA,NA
"59869",1,0,0.5
"59870",0,NA,NA
"59871",0,0,0
"59872",0,NA,NA
"59873",1,NA,NA
"59874",0,0,0.5
"59875",0,NA,NA
"59876",0,NA,NA
"59877",1,NA,NA
"59878",0,NA,NA
"59879",1,NA,NA
"59880",1,0,0.5
"59881",0,NA,NA
"59882",1,0,NA
"59883",0,0,NA
"59884",1,NA,NA
"59885",0,NA,NA
"59886",1,0,NA
"59887",1,NA,NA
"59888",0,NA,NA
"59889",0,NA,NA
"59890",1,0,NA
"59891",1,NA,NA
"59892",0,NA,NA
"59893",1,0,1
"59894",0,0,0
"59895",1,NA,NA
"59896",1,NA,NA
"59897",1,0,0.5
"59898",1,0,0
"59899",0,NA,NA
"59900",1,NA,NA
"59901",1,NA,NA
"59902",1,NA,NA
"59903",1,NA,NA
"59904",1,NA,NA
"59905",1,NA,NA
"59906",1,NA,NA
"59907",1,NA,NA
"59908",0,NA,NA
"59909",0,NA,NA
"59910",0,NA,NA
"59911",0,NA,NA
"59912",1,NA,NA
"59913",1,NA,NA
"59914",1,NA,NA
"59915",1,0,0.5
"59916",0,NA,NA
"59917",0,0,0.5
"59918",0,0,0.5
"59919",1,NA,NA
"59920",1,NA,NA
"59921",0,NA,NA
"59922",1,NA,NA
"59923",0,0,1
"59924",1,0,0.5
"59925",0,1,0
"59926",1,0,NA
"59927",0,NA,NA
"59928",0,0,0.5
"59929",1,NA,NA
"59930",0,NA,NA
"59931",0,NA,NA
"59932",0,1,0.5
"59933",1,NA,NA
"59934",1,0,0.5
"59935",1,1,1
"59936",0,NA,NA
"59937",1,0,0.5
"59938",0,NA,NA
"59939",0,NA,NA
"59940",0,NA,NA
"59941",1,NA,NA
"59942",0,NA,NA
"59943",1,NA,NA
"59944",1,NA,NA
"59945",1,0,0.5
"59946",0,NA,NA
"59947",1,NA,NA
"59948",0,1,0.5
"59949",1,0,NA
"59950",0,NA,NA
"59951",0,0,NA
"59952",1,NA,NA
"59953",1,NA,NA
"59954",0,NA,NA
"59955",0,NA,NA
"59956",0,0,NA
"59957",1,NA,NA
"59958",0,NA,NA
"59959",1,NA,NA
"59960",1,0,0.5
"59961",0,NA,NA
"59962",1,0,0.5
"59963",0,0,1
"59964",1,0,0.5
"59965",0,NA,NA
"59966",0,NA,NA
"59967",1,0,NA
"59968",0,0,0.5
"59969",0,0,NA
"59970",0,NA,NA
"59971",0,0,0
"59972",0,NA,NA
"59973",1,0,0.5
"59974",0,0,0.5
"59975",0,NA,NA
"59976",1,0,0.5
"59977",0,0,NA
"59978",1,0,0.5
"59979",1,NA,NA
"59980",1,NA,NA
"59981",1,0,NA
"59982",0,0,0.5
"59983",1,0,0.5
"59984",1,NA,NA
"59985",1,NA,NA
"59986",1,NA,NA
"59987",1,NA,NA
"59988",1,0,0.5
"59989",0,0,0
"59990",1,0,1
"59991",1,NA,NA
"59992",1,0,0.5
"59993",1,1,1
"59994",0,0,0.5
"59995",1,0,0
"59996",0,0,0.5
"59997",0,0,1
"59998",0,NA,NA
"59999",1,0,0.5
"60000",0,NA,NA
"60001",0,0,NA
"60002",1,0,0
"60003",1,0,1
"60004",1,0,1
"60005",0,0,0.5
"60006",1,0,0.5
"60007",1,NA,NA
"60008",1,NA,NA
"60009",1,NA,NA
"60010",0,NA,1
"60011",0,NA,NA
"60012",0,0,0.5
"60013",1,NA,NA
"60014",1,NA,NA
"60015",0,0,0.5
"60016",1,0,0.5
"60017",1,NA,NA
"60018",1,0,0.5
"60019",0,0,0.5
"60020",1,0,0.5
"60021",1,NA,NA
"60022",0,0,NA
"60023",0,NA,NA
"60024",1,NA,NA
"60025",1,0,1
"60026",0,NA,NA
"60027",0,NA,NA
"60028",1,NA,NA
"60029",1,NA,NA
"60030",1,0,NA
"60031",1,0,0
"60032",1,0,0.5
"60033",1,0,NA
"60034",0,NA,NA
"60035",1,1,0.5
"60036",1,0,1
"60037",0,0,0.5
"60038",0,NA,NA
"60039",0,NA,NA
"60040",1,NA,NA
"60041",0,0,1
"60042",1,0,0.5
"60043",0,1,1
"60044",0,0,0.5
"60045",0,NA,NA
"60046",0,0,1
"60047",0,0,0
"60048",1,NA,NA
"60049",1,NA,NA
"60050",0,0,0.5
"60051",0,1,1
"60052",1,0,0.5
"60053",1,0,1
"60054",0,NA,NA
"60055",1,NA,NA
"60056",1,NA,NA
"60057",1,NA,NA
"60058",0,0,1
"60059",0,0,0.5
"60060",1,1,0.5
"60061",0,NA,NA
"60062",1,0,0.5
"60063",1,0,NA
"60064",0,0,0.5
"60065",0,0,NA
"60066",1,NA,NA
"60067",1,0,0.5
"60068",1,0,0.5
"60069",1,0,0.5
"60070",1,0,0.5
"60071",1,0,0.5
"60072",1,NA,NA
"60073",0,0,0.5
"60074",1,0,0.5
"60075",0,0,NA
"60076",0,NA,NA
"60077",0,0,0.5
"60078",0,0,0.5
"60079",0,0,NA
"60080",1,0,1
"60081",0,0,NA
"60082",0,NA,NA
"60083",0,NA,NA
"60084",1,0,0
"60085",0,NA,NA
"60086",0,0,NA
"60087",1,0,1
"60088",1,0,0.5
"60089",0,NA,NA
"60090",1,0,0.5
"60091",0,0,0.5
"60092",1,NA,NA
"60093",0,0,NA
"60094",1,NA,NA
"60095",0,0,0.5
"60096",0,NA,NA
"60097",0,NA,NA
"60098",1,0,NA
"60099",0,0,NA
"60100",0,NA,NA
"60101",0,NA,NA
"60102",1,NA,NA
"60103",1,NA,NA
"60104",1,0,1
"60105",1,NA,NA
"60106",0,0,NA
"60107",0,NA,NA
"60108",0,0,NA
"60109",0,NA,NA
"60110",1,1,0.5
"60111",0,NA,NA
"60112",0,NA,NA
"60113",0,0,NA
"60114",0,0,NA
"60115",1,NA,NA
"60116",1,NA,NA
"60117",0,NA,NA
"60118",1,NA,NA
"60119",0,0,NA
"60120",1,NA,NA
"60121",0,NA,NA
"60122",0,0,0.5
"60123",1,0,0.5
"60124",0,NA,NA
"60125",0,NA,NA
"60126",1,0,0.5
"60127",1,0,0.5
"60128",1,NA,NA
"60129",1,NA,NA
"60130",1,0,0.5
"60131",0,0,1
"60132",0,0,0.5
"60133",0,NA,NA
"60134",0,NA,NA
"60135",0,0,0.5
"60136",0,0,0.5
"60137",0,0,0.5
"60138",1,NA,NA
"60139",0,0,1
"60140",1,NA,NA
"60141",1,NA,NA
"60142",1,0,0.5
"60143",1,0,0.5
"60144",1,NA,NA
"60145",1,0,1
"60146",0,NA,NA
"60147",0,NA,NA
"60148",1,NA,NA
"60149",1,NA,NA
"60150",0,0,0.5
"60151",1,0,0.5
"60152",1,NA,NA
"60153",0,NA,NA
"60154",1,0,0.5
"60155",0,0,0
"60156",0,NA,NA
"60157",1,0,NA
"60158",0,NA,NA
"60159",0,NA,NA
"60160",1,NA,NA
"60161",1,0,0.5
"60162",1,NA,NA
"60163",0,NA,NA
"60164",1,0,0.5
"60165",1,NA,NA
"60166",1,NA,NA
"60167",1,0,0.5
"60168",1,NA,NA
"60169",1,NA,NA
"60170",1,NA,NA
"60171",0,NA,NA
"60172",1,NA,NA
"60173",0,NA,NA
"60174",0,0,0.5
"60175",1,NA,NA
"60176",0,0,NA
"60177",1,NA,NA
"60178",1,NA,NA
"60179",0,NA,NA
"60180",1,NA,NA
"60181",0,0,0.5
"60182",0,NA,NA
"60183",1,NA,NA
"60184",1,NA,NA
"60185",1,NA,NA
"60186",0,NA,NA
"60187",1,NA,NA
"60188",1,0,NA
"60189",0,NA,NA
"60190",1,NA,NA
"60191",1,NA,NA
"60192",0,NA,NA
"60193",0,NA,NA
"60194",1,NA,NA
"60195",0,NA,NA
"60196",1,NA,NA
"60197",1,NA,NA
"60198",1,NA,NA
"60199",1,NA,NA
"60200",1,NA,NA
"60201",1,1,1
"60202",1,NA,NA
"60203",1,0,0.5
"60204",1,NA,NA
"60205",1,NA,NA
"60206",1,0,NA
"60207",0,NA,NA
"60208",1,NA,NA
"60209",0,NA,NA
"60210",0,0,0.5
"60211",1,0,0
"60212",1,NA,NA
"60213",0,NA,NA
"60214",1,NA,NA
"60215",0,NA,NA
"60216",1,NA,NA
"60217",0,1,1
"60218",0,0,NA
"60219",1,0,0
"60220",0,NA,NA
"60221",0,0,1
"60222",0,NA,NA
"60223",1,0,0.5
"60224",0,0,NA
"60225",1,NA,NA
"60226",0,NA,NA
"60227",0,NA,NA
"60228",0,NA,NA
"60229",0,NA,NA
"60230",0,0,0.5
"60231",1,0,0
"60232",1,NA,NA
"60233",1,NA,NA
"60234",1,NA,NA
"60235",1,NA,NA
"60236",1,NA,NA
"60237",1,0,0.5
"60238",1,NA,NA
"60239",0,0,0.5
"60240",1,NA,NA
"60241",0,0,NA
"60242",0,NA,NA
"60243",0,NA,NA
"60244",0,NA,NA
"60245",0,NA,NA
"60246",0,NA,NA
"60247",1,NA,NA
"60248",0,0,0.5
"60249",0,0,NA
"60250",1,NA,NA
"60251",0,NA,NA
"60252",1,0,NA
"60253",0,NA,NA
"60254",1,NA,NA
"60255",0,0,0.5
"60256",0,NA,NA
"60257",0,0,0.5
"60258",0,NA,NA
"60259",1,NA,NA
"60260",1,NA,NA
"60261",1,0,0.5
"60262",1,NA,NA
"60263",1,0,NA
"60264",1,NA,NA
"60265",0,0,0.5
"60266",0,NA,NA
"60267",0,NA,NA
"60268",0,NA,NA
"60269",1,NA,NA
"60270",0,NA,NA
"60271",1,NA,NA
"60272",0,NA,NA
"60273",1,0,0.5
"60274",1,NA,NA
"60275",1,NA,NA
"60276",1,NA,NA
"60277",1,NA,NA
"60278",0,NA,NA
"60279",0,NA,NA
"60280",0,NA,NA
"60281",1,NA,NA
"60282",0,NA,NA
"60283",1,0,0.5
"60284",0,NA,NA
"60285",1,NA,NA
"60286",1,NA,NA
"60287",0,NA,NA
"60288",0,0,0.5
"60289",1,NA,NA
"60290",1,NA,NA
"60291",1,NA,NA
"60292",1,NA,NA
"60293",0,NA,NA
"60294",1,0,0.5
"60295",1,NA,NA
"60296",1,NA,NA
"60297",0,0,0.5
"60298",1,0,0.5
"60299",0,0,0.5
"60300",1,NA,NA
"60301",1,NA,NA
"60302",1,NA,NA
"60303",1,0,NA
"60304",1,0,NA
"60305",0,0,0.5
"60306",1,NA,NA
"60307",1,NA,NA
"60308",1,NA,NA
"60309",0,NA,NA
"60310",1,NA,NA
"60311",1,NA,NA
"60312",1,NA,NA
"60313",0,NA,NA
"60314",0,0,0.5
"60315",0,NA,NA
"60316",1,NA,NA
"60317",0,1,0.5
"60318",1,NA,NA
"60319",1,NA,NA
"60320",0,0,0.5
"60321",1,NA,NA
"60322",1,0,0.5
"60323",1,0,0
"60324",0,NA,NA
"60325",1,NA,NA
"60326",1,NA,NA
"60327",0,NA,NA
"60328",1,0,0.5
"60329",0,0,1
"60330",0,NA,NA
"60331",1,NA,NA
"60332",1,0,0.5
"60333",0,0,1
"60334",0,0,0.5
"60335",1,0,0.5
"60336",0,NA,NA
"60337",1,NA,NA
"60338",0,NA,NA
"60339",1,0,NA
"60340",1,0,1
"60341",1,NA,NA
"60342",0,NA,NA
"60343",0,NA,NA
"60344",0,NA,NA
"60345",0,NA,NA
"60346",0,NA,NA
"60347",1,0,1
"60348",1,NA,NA
"60349",1,NA,NA
"60350",1,0,0.5
"60351",1,NA,NA
"60352",0,0,1
"60353",1,NA,NA
"60354",1,NA,NA
"60355",1,0,NA
"60356",1,0,1
"60357",1,0,NA
"60358",1,0,1
"60359",1,NA,NA
"60360",1,0,0.5
"60361",1,0,NA
"60362",1,0,NA
"60363",1,0,0.5
"60364",1,NA,NA
"60365",1,NA,NA
"60366",0,NA,NA
"60367",0,NA,NA
"60368",1,NA,NA
"60369",0,0,NA
"60370",0,NA,NA
"60371",0,NA,NA
"60372",0,1,NA
"60373",1,1,1
"60374",0,0,NA
"60375",0,NA,NA
"60376",1,NA,NA
"60377",0,NA,NA
"60378",1,0,0.5
"60379",1,NA,NA
"60380",1,NA,NA
"60381",0,0,0.5
"60382",1,0,0.5
"60383",1,NA,NA
"60384",0,0,0.5
"60385",0,0,NA
"60386",1,0,0.5
"60387",0,NA,NA
"60388",0,NA,NA
"60389",1,0,0.5
"60390",1,NA,NA
"60391",1,NA,NA
"60392",1,NA,NA
"60393",0,NA,NA
"60394",1,NA,NA
"60395",1,NA,NA
"60396",1,0,1
"60397",1,0,0.5
"60398",0,NA,NA
"60399",0,NA,NA
"60400",1,NA,NA
"60401",1,0,0.5
"60402",1,1,0.5
"60403",0,0,0.5
"60404",1,NA,NA
"60405",0,NA,NA
"60406",0,0,NA
"60407",1,0,0.5
"60408",1,0,NA
"60409",1,NA,NA
"60410",0,0,NA
"60411",1,0,0.5
"60412",0,0,0.5
"60413",1,0,NA
"60414",1,NA,NA
"60415",1,0,0.5
"60416",1,0,1
"60417",1,NA,NA
"60418",1,0,0.5
"60419",1,NA,NA
"60420",0,NA,NA
"60421",1,NA,NA
"60422",1,NA,NA
"60423",0,NA,NA
"60424",0,NA,NA
"60425",1,NA,NA
"60426",0,0,0.5
"60427",1,NA,NA
"60428",0,NA,NA
"60429",1,NA,NA
"60430",1,0,1
"60431",1,NA,NA
"60432",1,NA,NA
"60433",1,NA,NA
"60434",1,0,NA
"60435",1,NA,NA
"60436",1,NA,NA
"60437",0,NA,NA
"60438",1,NA,NA
"60439",0,NA,NA
"60440",0,NA,NA
"60441",1,NA,NA
"60442",1,0,1
"60443",0,0,0.5
"60444",0,NA,NA
"60445",1,NA,NA
"60446",1,0,NA
"60447",0,NA,NA
"60448",0,0,0.5
"60449",0,NA,NA
"60450",0,1,1
"60451",1,0,0.5
"60452",0,1,NA
"60453",1,0,1
"60454",1,NA,NA
"60455",1,0,0.5
"60456",1,NA,NA
"60457",1,0,NA
"60458",1,NA,NA
"60459",0,0,0.5
"60460",1,NA,NA
"60461",1,NA,NA
"60462",1,NA,NA
"60463",0,NA,NA
"60464",0,NA,NA
"60465",1,NA,NA
"60466",1,0,NA
"60467",0,0,NA
"60468",1,NA,NA
"60469",1,0,0.5
"60470",1,0,0.5
"60471",0,0,1
"60472",1,NA,NA
"60473",1,NA,NA
"60474",0,NA,NA
"60475",1,NA,NA
"60476",0,0,1
"60477",1,0,0.5
"60478",0,NA,NA
"60479",1,NA,NA
"60480",1,0,0
"60481",1,0,1
"60482",0,NA,NA
"60483",0,NA,NA
"60484",0,0,0.5
"60485",1,NA,NA
"60486",0,NA,NA
"60487",1,NA,NA
"60488",1,NA,NA
"60489",1,NA,NA
"60490",1,0,0.5
"60491",1,NA,NA
"60492",1,NA,NA
"60493",0,0,0.5
"60494",1,NA,NA
"60495",0,0,0.5
"60496",0,0,1
"60497",1,NA,NA
"60498",1,NA,NA
"60499",1,0,NA
"60500",0,NA,NA
"60501",1,0,0.5
"60502",1,NA,NA
"60503",0,0,0.5
"60504",1,NA,NA
"60505",0,NA,NA
"60506",1,NA,NA
"60507",0,NA,NA
"60508",0,NA,NA
"60509",1,NA,NA
"60510",0,NA,NA
"60511",1,NA,NA
"60512",1,NA,NA
"60513",1,NA,NA
"60514",0,NA,NA
"60515",1,NA,NA
"60516",1,NA,NA
"60517",1,0,NA
"60518",1,NA,NA
"60519",0,NA,NA
"60520",1,0,0.5
"60521",1,NA,NA
"60522",0,NA,NA
"60523",0,0,0.5
"60524",1,NA,NA
"60525",1,0,0.5
"60526",0,0,0.5
"60527",1,1,1
"60528",0,0,0.5
"60529",1,NA,NA
"60530",1,0,0.5
"60531",1,NA,NA
"60532",1,NA,NA
"60533",0,0,1
"60534",0,NA,NA
"60535",0,0,NA
"60536",1,0,0.5
"60537",1,NA,NA
"60538",0,NA,NA
"60539",0,NA,NA
"60540",1,1,0.5
"60541",1,NA,NA
"60542",1,0,1
"60543",1,0,1
"60544",1,0,0.5
"60545",1,1,1
"60546",0,0,0.5
"60547",0,0,NA
"60548",1,0,0.5
"60549",1,0,NA
"60550",0,0,1
"60551",1,0,NA
"60552",0,NA,NA
"60553",1,0,0.5
"60554",0,0,0
"60555",0,NA,NA
"60556",1,0,1
"60557",0,NA,NA
"60558",0,NA,NA
"60559",0,0,NA
"60560",1,NA,NA
"60561",1,NA,NA
"60562",0,0,0.5
"60563",0,0,0.5
"60564",0,NA,NA
"60565",1,0,0.5
"60566",1,0,0.5
"60567",0,0,0.5
"60568",0,NA,NA
"60569",0,NA,NA
"60570",1,0,0.5
"60571",1,0,0.5
"60572",0,0,0.5
"60573",0,0,NA
"60574",0,NA,NA
"60575",1,NA,NA
"60576",1,0,0.5
"60577",0,0,0.5
"60578",0,NA,NA
"60579",1,0,0.5
"60580",0,0,NA
"60581",1,0,NA
"60582",0,NA,NA
"60583",1,0,NA
"60584",0,0,0.5
"60585",1,0,NA
"60586",0,0,0.5
"60587",0,NA,NA
"60588",0,0,NA
"60589",1,0,0
"60590",0,0,0.5
"60591",0,NA,NA
"60592",1,0,0.5
"60593",1,0,1
"60594",0,0,1
"60595",0,0,0.5
"60596",1,0,0.5
"60597",0,0,NA
"60598",0,0,NA
"60599",1,NA,NA
"60600",0,NA,NA
"60601",1,NA,NA
"60602",1,0,NA
"60603",1,NA,NA
"60604",1,NA,NA
"60605",0,0,0.5
"60606",1,0,0
"60607",1,NA,NA
"60608",1,0,0
"60609",0,0,1
"60610",1,0,0.5
"60611",1,NA,NA
"60612",1,0,1
"60613",1,0,0.5
"60614",1,0,1
"60615",0,NA,NA
"60616",0,0,1
"60617",0,0,0
"60618",0,NA,NA
"60619",1,0,NA
"60620",1,0,0.5
"60621",1,0,0.5
"60622",0,NA,NA
"60623",0,1,0.5
"60624",0,NA,NA
"60625",1,NA,NA
"60626",1,0,0.5
"60627",1,NA,NA
"60628",1,0,0.5
"60629",1,NA,NA
"60630",0,0,0.5
"60631",1,0,1
"60632",0,0,NA
"60633",0,NA,NA
"60634",0,NA,NA
"60635",0,0,1
"60636",0,0,1
"60637",0,NA,NA
"60638",0,0,0.5
"60639",0,0,1
"60640",0,0,NA
"60641",0,NA,NA
"60642",0,0,NA
"60643",1,NA,NA
"60644",1,0,0.5
"60645",0,NA,NA
"60646",0,NA,NA
"60647",1,NA,NA
"60648",0,0,NA
"60649",0,0,NA
"60650",1,0,NA
"60651",0,NA,NA
"60652",1,0,0.5
"60653",0,NA,NA
"60654",1,0,0.5
"60655",1,NA,NA
"60656",0,0,0.5
"60657",1,0,0.5
"60658",1,NA,NA
"60659",1,0,0.5
"60660",0,0,0.5
"60661",0,0,0.5
"60662",1,0,0.5
"60663",1,1,0.5
"60664",0,0,0.5
"60665",1,0,0.5
"60666",1,NA,NA
"60667",0,NA,NA
"60668",0,0,0.5
"60669",0,0,0.5
"60670",1,0,0
"60671",0,0,1
"60672",0,NA,NA
"60673",0,0,1
"60674",0,0,NA
"60675",1,0,NA
"60676",1,NA,NA
"60677",1,0,0.5
"60678",0,NA,NA
"60679",1,0,NA
"60680",1,0,NA
"60681",0,NA,NA
"60682",0,NA,NA
"60683",1,NA,NA
"60684",1,NA,NA
"60685",1,1,0.5
"60686",0,NA,NA
"60687",1,NA,NA
"60688",0,0,0.5
"60689",0,0,0.5
"60690",0,0,0.5
"60691",1,0,NA
"60692",1,0,NA
"60693",0,0,0.5
"60694",0,0,0.5
"60695",1,0,0.5
"60696",0,0,0.5
"60697",1,0,0.5
"60698",0,0,0.5
"60699",1,NA,NA
"60700",1,NA,NA
"60701",0,0,1
"60702",1,1,NA
"60703",1,0,0.5
"60704",0,1,0.5
"60705",1,0,0
"60706",1,NA,NA
"60707",1,0,0.5
"60708",1,0,1
"60709",1,NA,NA
"60710",0,NA,NA
"60711",0,0,1
"60712",1,0,0
"60713",1,0,0.5
"60714",0,NA,NA
"60715",1,NA,NA
"60716",1,NA,NA
"60717",1,0,1
"60718",0,0,0.5
"60719",0,0,0.5
"60720",0,NA,NA
"60721",1,0,0.5
"60722",1,NA,NA
"60723",0,0,1
"60724",0,NA,NA
"60725",1,0,0.5
"60726",1,NA,NA
"60727",1,NA,NA
"60728",1,NA,NA
"60729",0,0,NA
"60730",0,0,0.5
"60731",0,NA,NA
"60732",1,NA,NA
"60733",0,NA,NA
"60734",0,0,1
"60735",1,NA,NA
"60736",0,0,0
"60737",0,0,0.5
"60738",1,0,1
"60739",1,NA,NA
"60740",1,NA,NA
"60741",0,0,NA
"60742",1,0,0.5
"60743",0,NA,NA
"60744",0,NA,NA
"60745",1,0,0.5
"60746",1,NA,NA
"60747",1,0,0.5
"60748",1,NA,NA
"60749",1,0,0.5
"60750",0,0,1
"60751",1,0,0.5
"60752",1,0,0.5
"60753",0,0,0.5
"60754",1,0,1
"60755",1,0,0.5
"60756",1,0,NA
"60757",0,0,0.5
"60758",0,NA,NA
"60759",1,0,0
"60760",0,0,0.5
"60761",1,0,0
"60762",1,0,0.5
"60763",1,NA,NA
"60764",0,0,0.5
"60765",1,0,NA
"60766",0,0,0.5
"60767",0,0,0.5
"60768",0,0,1
"60769",1,0,0.5
"60770",0,0,0.5
"60771",1,0,NA
"60772",1,0,0.5
"60773",1,1,0.5
"60774",1,0,0.5
"60775",0,NA,NA
"60776",0,NA,NA
"60777",1,0,1
"60778",0,0,0.5
"60779",0,1,NA
"60780",0,0,0.5
"60781",0,0,1
"60782",0,NA,NA
